target,y_cov,rtg,n_dates,rho_lvl,abs_rho_lvl,rho_res,abs_rho_res,share_res_gt_03,acf1_res,stress_lift_res,stress_lift_lvl
spread,age,AA,207,-0.09209368110490487,0.10136470647981592,-0.10813525837714132,0.13750127525399983,0.10144927536231885,0.8655707295746022,-0.057334391003547786,-0.0024697109205062268
spread,age,A,207,-0.0790077369761424,0.08791060538650927,-0.10420986730838246,0.12097241970563254,0.04830917874396135,0.9201307112701311,-0.07794179397855538,-0.01744120624725945
spread,age,BBB,207,-0.061951547537244,0.07316483620583167,-0.10763489836889087,0.1414416508741201,0.178743961352657,0.9703313027772759,-0.0648309576125986,0.003791020985112664
spread,age,BB,207,-0.037391862638905156,0.08020885730778411,-0.02196759708470003,0.14626794184237943,0.20772946859903382,0.9501451530687012,-0.057841683428095314,0.012551975573899449
spread,age,B,207,0.017768453056560562,0.12112927807761188,0.06112845455716029,0.14028014887421292,0.1497584541062802,0.9254144378965373,0.017154396526235904,0.009380134279635341
spread,amtout,AAA,207,0.06884424479460675,0.17402730811488895,-0.03390317518104052,0.18875391502647842,0.23671497584541062,0.8586574013148067,0.2800104901551562,0.35104450147153166
spread,amtout,AA,207,0.1670751467823897,0.16997242340269955,-0.022084035984017578,0.13063635605508622,0.033816425120772944,0.8801083048751036,0.050166780794061866,0.07507870533560271
spread,amtout,A,207,0.16552591205538214,0.16552591205538214,0.009649420652929348,0.10186823122421886,0.10144927536231885,0.9448306037018629,0.035399638133595784,-0.01146033043855163
spread,amtout,BBB,207,0.012962018061491548,0.056674922885680004,-0.022016355573503236,0.0787011274813126,0.0,0.9010248951719608,0.0407577360981379,0.02906292493732128
spread,amtout,BB,207,-0.052779683004074714,0.08087659475780418,-0.06548566941247139,0.10576465545960284,0.028985507246376812,0.856575270364955,0.018543115256437287,-0.024769475949579844
spread,amtout,B,207,-0.16809924478357835,0.16977547751788624,-0.05976793310778178,0.1393902450344844,0.1111111111111111,0.8900492041422886,-0.003076730312380732,-0.06799001247489268
spread,at_me,AAA,207,0.03774622469086113,0.16495721976846447,-0.06689936080056727,0.21918240325787303,0.3333333333333333,0.7454421899888379,0.22279907546360134,0.35445735502057363
spread,at_me,AA,207,0.15348450357387763,0.17879135982671857,0.042937215107344606,0.1717351605472628,0.2318840579710145,0.9408726690274484,0.5021127921452812,0.4751970459618138
spread,at_me,A,207,0.09760004772916017,0.09760004772916017,0.010114762955456106,0.0748704554591844,0.2560386473429952,0.9612873152243425,0.5313713983079229,0.5442227938741596
spread,at_me,BBB,207,0.11700801569312885,0.1228424233854487,0.07616033653777084,0.12071517669154917,0.13526570048309178,0.9705993245980387,0.12635865915507746,0.11276637345134385
spread,at_me,BB,207,0.12420277619244471,0.13555618867210714,0.017316115840485483,0.10989448841906031,0.0966183574879227,0.8807565227594099,0.0373711913855683,0.21025339931171752
spread,at_me,B,207,0.2434945085294075,0.2434945085294075,0.11296681919347269,0.14556080930565723,0.1497584541062802,0.847995972988538,0.13769552425777626,0.05865987889676799
spread,be_me,AAA,207,-0.02527885711069744,0.14630941635548297,-0.05687501230847872,0.23704841375633853,0.42028985507246375,0.8381213807167347,-0.10203730361335131,-0.035119593337071806
spread,be_me,AA,207,0.10325732618644619,0.15242697806216363,-0.07602441297040807,0.17075223505469275,0.2318840579710145,0.9395454367238247,0.43854616707027894,0.4508788409720511
spread,be_me,A,207,0.21421628341941848,0.21421628341941848,-0.026772357781833428,0.10652895060865418,0.2995169082125604,0.9600176707548521,0.3615053197804272,0.3220860826509604
spread,be_me,BBB,207,0.14588989148956857,0.14687536235759274,-0.00873574909460288,0.11984429342925794,0.1932367149758454,0.9675758184272018,0.04570346552770066,0.04204466146064076
spread,be_me,BB,207,0.11827722885575945,0.13244379908928414,-0.09955929360154407,0.1754399240175816,0.16908212560386474,0.9036275166513226,0.05840741298091828,0.08242857855567187
spread,be_me,B,207,0.2684730283442373,0.2684730283442373,0.0637820743786017,0.15314517616009013,0.15458937198067632,0.8824523788715761,0.19958402709860926,0.09336230366664186
spread,coupon,AAA,207,0.5116279562300791,0.5116279562300791,0.19906268803854937,0.3117567572981169,0.5314009661835749,0.8691587432292449,0.09769338565111813,-0.02083306026108156
spread,coupon,AA,207,0.4696769875569708,0.4696769875569708,0.06623416709152516,0.22431182418909634,0.3961352657004831,0.9489978837407304,0.035207100114413414,-0.19133984943639126
spread,coupon,A,207,0.48412222949568556,0.48412222949568556,0.12665028060360206,0.2107011419180115,0.3526570048309179,0.981037885009445,-0.10155938199196446,-0.34614454142720374
spread,coupon,BBB,207,0.42408130230286983,0.42408130230286983,0.055410335024520356,0.20636848816241168,0.3671497584541063,0.9861157353114022,-0.12740047415621408,-0.26173154745753374
spread,coupon,BB,207,0.42028564039559596,0.42028564039559596,0.09822348195292457,0.13816795388705955,0.1497584541062802,0.9164901710648987,0.007215236747494969,-0.1823162809770152
spread,coupon,B,207,0.48218306992576193,0.48218306992576193,0.14778894113021424,0.17240953624640534,0.1932367149758454,0.9184348419227838,0.03124664472424679,-0.21808823538542932
spread,debt_ebitda,AAA,207,0.09128709291752768,0.18331141187785954,-0.11338001059864154,0.2862829669517919,0.46859903381642515,0.8615155266887822,0.23337945736295318,0.32661148222173997
spread,debt_ebitda,AA,207,0.15465260893305577,0.19521630530810874,-0.07959075210954462,0.16261950266943023,0.32367149758454106,0.9625174919835408,0.36995246834348317,0.3800098760621672
spread,debt_ebitda,A,207,0.035589068978376916,0.10258928656691559,-0.03589532305338829,0.1337543267236201,0.28502415458937197,0.9597790500573629,0.30724243394810874,0.3037992665565434
spread,debt_ebitda,BBB,207,0.009133148098468123,0.04083548768201301,-0.035209523187012655,0.07485812797988936,0.06280193236714976,0.9253360704380761,-0.04272223600466671,0.006668715231456457
spread,debt_ebitda,BB,207,-0.06683933363537278,0.142425284903544,-0.07325589686973388,0.13915782351863762,0.18840579710144928,0.9236977111280121,-0.010543768536431825,-0.07831082329240169
spread,debt_ebitda,B,207,0.0505202972540463,0.10257061529468695,0.017400241417740415,0.1231932216004075,0.11594202898550725,0.8437301534940284,0.07437690599184223,0.0940255638704629
spread,dolvol,AAA,207,0.12074303405572755,0.2333333333333333,0.07327141382868937,0.18333333333333335,0.24154589371980675,0.5566227887672531,0.015653121166978867,0.10763949761996458
spread,dolvol,AA,207,0.1341817975057807,0.13776051685077645,0.06001717234776017,0.09145238225779924,0.004830917874396135,0.619371937188568,-0.03145539788436999,-0.05698034369226561
spread,dolvol,A,207,0.1385391653668831,0.14411171449115417,0.07427560693859243,0.09109588520586129,0.01932367149758454,0.8136451641433141,-0.01791689156069244,-0.07061224116197243
spread,dolvol,BBB,207,0.14037323929289436,0.14428421635312288,0.10248026096838193,0.11511228130972499,0.028985507246376812,0.7926397396159774,0.021515526886480438,-0.06039194748409943
spread,dolvol,BB,207,0.04208142033990103,0.09309680954568664,0.002721744935276021,0.07297724278553115,0.00966183574879227,0.5801277883397435,0.0373117710270197,-0.03812126657512861
spread,dolvol,B,207,-0.0030590723264216774,0.09276920070353722,-0.023024573592642157,0.09134410751828301,0.033816425120772944,0.5831930032616336,0.029213482714122066,0.062213333830132375
spread,duration,AAA,207,0.7545454545454545,0.7545454545454545,0.15923520923520929,0.38873208858011293,0.6183574879227053,0.8458027030986515,-0.1257100424955273,-0.4034148428111275
spread,duration,AA,207,0.7142119903722326,0.7142119903722326,0.14009172827975558,0.30636765230773516,0.5072463768115942,0.8883646844675686,-0.17561930353678087,-0.5790069815584181
spread,duration,A,207,0.7089479660407707,0.7089479660407707,0.21782269303733312,0.27687891696410577,0.41545893719806765,0.9251020360571809,-0.12505980862077765,-0.6127807611159413
spread,duration,BBB,207,0.6326983802912636,0.6326983802912636,0.25720738968801204,0.3104480430768969,0.5265700483091788,0.9591962083097864,-0.08753921044103824,-0.526759903386631
spread,duration,BB,207,0.24691476462023193,0.2693356983794935,0.05766922912662824,0.15454854983639219,0.1642512077294686,0.9083775809844165,0.14456378211040602,-0.146520207870628
spread,duration,B,207,-0.11512867238543936,0.21436949725434276,-0.011114221724524077,0.19842386499058162,0.21739130434782608,0.9335164980794735,0.19747867675511677,0.05476101469874439
spread,eq_dur,AAA,207,-0.040634797778574906,0.13695277374479264,0.024482659157056438,0.20529301171026296,0.34299516908212563,0.8061563940751756,-0.07715678067225282,-0.018814399664653356
spread,eq_dur,AA,207,-0.10076629714267378,0.1486743105397364,0.07838366022113465,0.18837445202123596,0.25120772946859904,0.9384270430958079,0.4279381755287782,0.4218130640668927
spread,eq_dur,A,207,-0.19095040232519084,0.19095040232519084,0.039294106301468984,0.17911100497082816,0.34782608695652173,0.956560448407919,0.2584937984565189,0.2690998476956957
spread,eq_dur,BBB,207,-0.0628645656566655,0.08158806026406729,-0.014792052471155526,0.11008183754977069,0.08695652173913043,0.9342342486747635,0.04034708218745425,0.061939788959907746
spread,eq_dur,BB,207,-0.03259864393009616,0.115363414257572,0.024663768294831523,0.15648446784081851,0.15458937198067632,0.9090530426056083,0.08620887106296052,0.017670107543175134
spread,eq_dur,B,207,-0.09050374376974042,0.1430628649683022,-0.030028964139137363,0.11675157041798453,0.2028985507246377,0.8631950901001837,-0.028813040590640132,0.012435266269049894
spread,market_lev,AAA,207,-0.024482659157056438,0.18331141187785954,-0.0707776073131163,0.2580123604621695,0.391304347826087,0.8372249058082957,0.1444937340868341,0.25988046961590183
spread,market_lev,AA,207,0.15295062926429004,0.18334329075241496,-0.11531649050830484,0.18851452942093924,0.21256038647342995,0.8748537955432579,0.2004034163643478,0.21434440337403388
spread,market_lev,A,207,0.0169048013846331,0.06963956865122141,-0.013973073421320006,0.07986039567791096,0.15458937198067632,0.9464421942751646,0.16104851978690704,0.15815854581261585
spread,market_lev,BBB,207,0.0432517574605441,0.06588727217998523,0.0013433708760041882,0.08720074131334464,0.07729468599033816,0.9489492163069452,0.0303069852005598,0.026892767709129933
spread,market_lev,BB,207,0.08991795882896478,0.10891474322522567,0.0344680564693903,0.178701010416399,0.18840579710144928,0.9483288920014025,0.12535759770446972,0.07042558924507764
spread,market_lev,B,207,0.08360016874984053,0.12897796537169323,-0.0007719927068446512,0.12236262387484313,0.043478260869565216,0.7478366731437314,0.1379797190784013,0.14109997891214163
spread,me,AAA,207,0.1224132957852822,0.17137861409939506,0.0,0.3060469201755311,0.5072463768115942,0.855742561920369,0.12138517063369247,0.25885348637929767
spread,me,AA,207,0.08936983616501289,0.10794307463096582,-0.07879423199582761,0.1250076146975351,0.16908212560386474,0.9142143390847421,0.08010533606127741,0.0930644323025528
spread,me,A,207,0.03873473628507061,0.0894314084890819,-0.023279910928402647,0.0918778780268838,0.14492753623188406,0.9663279418615062,0.10344436862351546,0.08307716044334369
spread,me,BBB,207,-0.19704493694681283,0.19704493694681283,-0.12066970562287488,0.14222754825351033,0.1932367149758454,0.9481368281426074,0.22959776792197528,0.21449097880067947
spread,me,BB,207,-0.29040525412723056,0.29040525412723056,-0.018621979309567098,0.16904124460003378,0.20772946859903382,0.9160736249482114,-0.012184408676846503,-0.010597292604508424
spread,me,B,207,-0.4614753057482313,0.4614753057482313,-0.11251968798359417,0.29337628738969906,0.46859903381642515,0.9267329545080353,0.19603844399223136,0.04459506651115569
spread,mom6,AAA,207,0.016374929418407683,0.5,-0.09588431590656285,0.5188160676532769,0.7150259067357513,0.6830606962416108,0.0805364173641483,0.0472559280122305
spread,mom6,AA,207,0.14003750586029068,0.40773055633736743,0.07763281494624781,0.43180176739179493,0.6580310880829016,0.8058009038872987,0.10315789638568873,0.05545432284139307
spread,mom6,A,207,0.11691268681663625,0.403923298923299,0.06359547411401167,0.41513293622530306,0.6113989637305699,0.836661812582147,0.04865286500045618,0.016007583500848077
spread,mom6,BBB,207,0.12746354744860136,0.38106789018031006,0.06920767446173441,0.41427726220865047,0.6424870466321243,0.883198329289513,-0.030067784346711812,-0.05393791443372992
spread,mom6,BB,207,-0.10456829602558247,0.19405697657930915,-0.008341206305007213,0.2461333293035837,0.39896373056994816,0.8396212491754993,-0.0720198048843706,0.05475701835257285
spread,mom6,B,207,-0.14619183001645966,0.20237822743087347,-0.022797655498206632,0.21842526405633203,0.3471502590673575,0.8078678008916249,0.06847427899789471,0.05626943220266484
spread,mom6mspread,AAA,207,-0.21666666666666667,0.30095990965556185,-0.1257477644156645,0.2845201910551454,0.48704663212435234,0.5087024033648073,0.10275253304030857,0.09976159097174053
spread,mom6mspread,AA,207,-0.2339419649690582,0.26186155042779363,-0.07047245857590687,0.29408023997000377,0.48186528497409326,0.7745849314644417,0.2176659012195788,0.2371957192147742
spread,mom6mspread,A,207,-0.2405388626155599,0.258236069556063,-0.053960865339425845,0.2748254132567117,0.47150259067357514,0.8567196729504031,0.16880257836251866,0.18747663156264488
spread,mom6mspread,BBB,207,-0.2619690763706991,0.2743711964929725,-0.07939685245238595,0.23011045505446404,0.3471502590673575,0.8760821832940461,0.0830191847327347,0.0704997820411511
spread,mom6mspread,BB,207,-0.37209753988277483,0.37209753988277483,-0.08211360902317774,0.22069476030907373,0.37305699481865284,0.7662019741518653,0.01951399554895139,-0.1391040640312992
spread,mom6mspread,B,207,-0.3463720864300035,0.3463720864300035,-0.07117219769263639,0.15907688510428236,0.18652849740932642,0.5926629692877988,0.052129787576233766,-0.07561306617910396
spread,mom6xrtg,AAA,207,0.9166666666666666,0.9166666666666666,0.23426212590299278,0.35728506787330316,0.5362318840579711,0.37401654464329215,-0.04982991398599379,-0.08893439188357499
spread,mom6xrtg,AA,207,0.8181370353784148,0.8181370353784148,0.13191019111924923,0.18709398137090996,0.3188405797101449,0.5001979569225649,0.20462066679073287,-0.016782179682332643
spread,mom6xrtg,A,207,0.9076132660369515,0.9076132660369515,0.2164589657288356,0.25931608620915153,0.41545893719806765,0.6500736753981446,0.16084539648373747,-0.13594072757670528
spread,mom6xrtg,BBB,207,0.9123853260979935,0.9123853260979935,0.18896178856519957,0.23108048714785992,0.38164251207729466,0.5373255449526833,-0.14461561659983396,-0.18092359154264281
spread,mom6xrtg,BB,207,0.8988215964903083,0.8988215964903083,0.12872398961340614,0.21335190265196688,0.28019323671497587,0.6073908853535536,0.055638573182250795,-0.17113621227544307
spread,mom6xrtg,B,207,0.9247397662118316,0.9247397662118316,0.12438206954335985,0.2069702449449285,0.3285024154589372,0.366593063841612,0.012590592761381025,-0.11448727343115284
spread,retexc,AAA,207,0.006838905775075988,0.32967032967032966,0.011538461538461539,0.33746130030959753,0.5410628019323671,0.02980248768460739,0.11603902708021713,0.0911019212628536
spread,retexc,AA,207,0.01099008485699063,0.33450422383550604,0.04611008039579468,0.3166908992335938,0.5458937198067633,0.02994151248556404,0.01915386793015167,0.059515916185009954
spread,retexc,A,207,-0.017486049622987773,0.2997730403620508,0.01576427229933634,0.2926931903355703,0.4975845410628019,0.10918393597295134,-0.0763931159165469,-0.02457083596902404
spread,retexc,BBB,207,0.06737172105021337,0.2795730385890311,0.07383041829745594,0.298971757888205,0.4975845410628019,0.24943326483266465,-0.18492660172437148,-0.09945174055294909
spread,retexc,BB,207,-0.0490658443678578,0.16314493006742098,0.00806246159840549,0.18022630898659833,0.26570048309178745,0.23732304310837218,0.0630035731719169,-0.04210301816128578
spread,retexc,B,207,-0.06348745594028612,0.16205554386703133,0.008808153582568203,0.15354857233526512,0.25120772946859904,0.14861669473315822,0.09211605970715506,0.025653155406814815
spread,rvol_21d,AAA,207,0.10868906721961584,0.15864916787036631,0.024482659157056438,0.21077500747205125,0.2898550724637681,0.566174702943112,0.22357106028258383,0.3090090068072382
spread,rvol_21d,AA,207,0.131866981037436,0.16268213300436268,0.02857721118500655,0.12210573462494856,0.178743961352657,0.8418371579767416,0.5034968047490926,0.482631696065357
spread,rvol_21d,A,207,0.10268857913660237,0.12350222937842155,-0.030769867766182037,0.1333720149174717,0.15942028985507245,0.9006633720005635,0.4268120183752063,0.449294641470237
spread,rvol_21d,BBB,207,0.26322701875253735,0.26322701875253735,0.019256409423580652,0.1608981150805219,0.20772946859903382,0.9103179619063935,0.13283631985462258,0.1026556453222151
spread,rvol_21d,BB,207,0.2229778729896722,0.2229778729896722,0.008722498743246404,0.1277420726618805,0.10628019323671498,0.6432571624561666,0.0405258410527751,0.1050873904066249
spread,rvol_21d,B,207,0.31672648661322295,0.31672648661322295,0.061673534652072606,0.13603507067191667,0.13526570048309178,0.5498101858215323,0.08632436702994131,0.04038839084153023
spread,skew,AAA,202,-0.30734520240313934,0.30862535082614495,-0.09099639855942376,0.26373626373626374,0.4644808743169399,0.8927676417934494,-0.07212825933756167,0.0003649686559883403
spread,skew,AA,206,-0.1927523066520053,0.1927523066520053,-0.06289630279972687,0.1477656828417031,0.18716577540106952,0.9207360305564378,0.0995510717996187,0.10866682930844829
spread,skew,A,206,-0.18073224398687798,0.18073224398687798,-0.05233830045640394,0.16187592915632198,0.18716577540106952,0.9436056410679323,-0.022741305853291094,0.023956959164362968
spread,skew,BBB,206,-0.13884063079237996,0.14055406987904973,-0.0651771959158676,0.1543863780869364,0.12834224598930483,0.9359968465294599,-0.024828200380797832,0.05275369552307416
spread,skew,BB,206,-0.041232472375292234,0.08912067701668316,-0.020147229755908564,0.1317258209498981,0.16042780748663102,0.9031339733055407,0.07677003657832779,0.08688538991263686
spread,skew,B,206,-0.03257991592986608,0.09076248270302714,0.04426508700481302,0.16325040231841148,0.15508021390374332,0.8585275484959186,-0.03154533210555377,0.06298892715080243
spread,spr_to_d2d,AAA,167,0.9073969508752118,0.9073969508752118,0.15841536614645857,0.3397683397683398,0.5329341317365269,0.24867198068825475,-0.15866211087916793,-0.1533302005665792
spread,spr_to_d2d,AA,207,0.7253772690821607,0.7253772690821607,0.26946226798163087,0.3586068734978919,0.6086956521739131,0.8229648099729646,0.1741110087570913,-0.40041763722817925
spread,spr_to_d2d,A,207,0.7662740253920399,0.7662740253920399,0.2663052473076677,0.32175067925524403,0.5410628019323671,0.8435924297988983,-0.1558878699111409,-0.5256304284209061
spread,spr_to_d2d,BBB,207,0.7622543906870332,0.7622543906870332,0.32776258565341115,0.4043598978215439,0.6521739130434783,0.9040004638506729,-0.029690350979210134,-0.3768458258687548
spread,spr_to_d2d,BB,207,0.6688700985566506,0.6688700985566506,0.3801164777447031,0.5728476821192052,0.7004830917874396,0.9400680218608521,-0.18260269628655268,-0.49005523654856664
spread,spr_to_d2d,B,207,0.3592302949888089,0.36951526425210635,0.23200544773578488,0.3604104396004957,0.5652173913043478,0.9314982868619782,0.019299009935865197,-0.17927248388739517
spread,turn_vol,AAA,207,0.011644047744182278,0.15331103516796663,0.08451542547285165,0.27643656514146003,0.46859903381642515,0.8896055157701968,0.18272106223984197,0.3492101124455904
spread,turn_vol,AA,207,-0.07871781882829922,0.1701992687868602,0.11692984525923654,0.17676481800517774,0.28019323671497587,0.9379950341815894,0.2908681305298748,0.3254376686859508
spread,turn_vol,A,207,-0.0512659269096601,0.10335085708760786,-0.03129127989685871,0.0873320117601965,0.20772946859903382,0.9678042731365731,0.364582162766116,0.3424806717469618
spread,turn_vol,BBB,207,0.08474431059421979,0.08584737316599617,0.06856792796957667,0.07602601366595424,0.0,0.8983338198031305,0.016170034168698347,0.03395119605749444
spread,turn_vol,BB,207,0.07134252159983208,0.1002021744932999,0.018554857800654995,0.11149502607745128,0.07246376811594203,0.915979367740509,-0.002292773898287706,-0.04719738712803208
spread,turn_vol,B,207,0.09430914342484713,0.1259661255012729,0.05030909089619359,0.11852884177646901,0.1111111111111111,0.8798210462541043,0.1289471985754122,0.053272343083835744
spread,vixbeta,AAA,202,-0.005312541297740187,0.14585748907927015,-0.022802778616732102,0.19999999999999998,0.3551912568306011,0.8558129104561784,-0.054004568023942184,0.013065054365637346
spread,vixbeta,AA,206,-0.14615712707235912,0.20299979720443845,-0.08590101080515858,0.24606395319543004,0.3582887700534759,0.9391036662957165,-0.09215585011772467,-0.05256275406328886
spread,vixbeta,A,206,-0.12489125734120218,0.1492057961261985,-0.06644424378771878,0.14698906859376182,0.22994652406417113,0.9404637334096975,-0.05997428406091168,-0.028244866898475385
spread,vixbeta,BBB,206,-0.14223931327363004,0.16614434293551925,-0.10570569561026617,0.18487735431036453,0.1925133689839572,0.9588948098261061,-0.0583548568794221,-0.07180512371381594
spread,vixbeta,BB,206,-0.05312715782158582,0.09057583731975122,0.003562319020903085,0.11288711288711288,0.13368983957219252,0.9289642696534158,-0.05836401227329577,-0.05405340831211754
spread,vixbeta,B,206,-0.10099868684774345,0.11086921283307773,-0.06605458350224053,0.11600641737628041,0.1925133689839572,0.9071629180949853,0.17098496878852026,0.07507320294125533
spread,volatility,AAA,202,0.7760695187165776,0.7760695187165776,0.2903167420814479,0.4908418131359852,0.6830601092896175,0.8614176380154758,0.03295275456495683,-0.25916354786739093
spread,volatility,AA,206,0.7444637797610868,0.7444637797610868,0.24947488333516538,0.3498725387680342,0.5561497326203209,0.9285090441365254,-0.1598771558400143,-0.36698762942606844
spread,volatility,A,206,0.7780245182292564,0.7780245182292564,0.2724549859722327,0.42575508422225977,0.6524064171122995,0.9560123598490172,-0.32553732017085146,-0.3743459695382855
spread,volatility,BBB,206,0.7102724047731406,0.7102724047731406,0.29352346730748,0.44199267880700566,0.6310160427807486,0.9676440836098392,-0.33403050432448594,-0.39983607236814656
spread,volatility,BB,206,0.27461998914959374,0.277887397748282,0.0601454221281219,0.2294381977458469,0.3315508021390374,0.9274423628315998,0.019244898113294412,-0.1383394736024794
spread,volatility,B,206,0.14919644211612176,0.1895476513855326,0.035338435780913655,0.14724528183748753,0.2887700534759358,0.8763160248704827,0.018300560618228073,-0.06421347140104561
spread,yield,AAA,207,0.890608875128999,0.890608875128999,0.2967032967032967,0.5904761904761905,0.7681159420289855,0.8703211200372385,-0.2553248324573188,-0.2131325974079189
spread,yield,AA,207,0.8386437232727972,0.8386437232727972,0.11986818492458973,0.5394230769230769,0.7439613526570048,0.9286667924300851,-0.33339860000728944,-0.17849589163691792
spread,yield,A,207,0.8560896753739881,0.8560896753739881,0.12737125201759517,0.5946494163805748,0.7294685990338164,0.9542253141785223,-0.4043396094784049,-0.2215187978991323
spread,yield,BBB,207,0.8698894727118495,0.8698894727118495,-0.05124032881954136,0.5756021050858643,0.7874396135265701,0.9664324540155022,-0.2703903538937765,-0.3106220818508144
spread,yield,BB,207,0.8743151187515484,0.8743151187515484,0.07654124871513603,0.3860055640213348,0.5797101449275363,0.9243677112191115,-0.09794311017191487,-0.256578754302209
spread,yield,B,207,0.9070627255877476,0.9070627255877476,0.14572293907385026,0.245371411856348,0.41545893719806765,0.6342756388285596,-0.0024290768087497916,-0.15395761192650648
spr_to_d2d,D2D,AAA,101,0.19665195061083096,0.27008065147482035,-0.27033813413374974,0.48285558395327477,0.7524752475247525,0.8534570617877261,-0.030543058429007397,0.22704969408038111
spr_to_d2d,D2D,AA,207,0.16076703462857544,0.19004596974763144,0.025147821413852224,0.31471495395885385,0.5120772946859904,0.9540597981771383,0.47638978362650514,0.5604622276426489
spr_to_d2d,D2D,A,207,0.12187768533543851,0.13473708623900638,-0.02608172067824087,0.2302453115642836,0.3961352657004831,0.968634087701403,0.14546494779404454,0.24852379778267958
spr_to_d2d,D2D,BBB,207,-0.035273609368259226,0.13107094472252603,-0.004595899362146392,0.1824520371664212,0.3140096618357488,0.9753129960904032,0.23373038214312464,0.27697855201709265
spr_to_d2d,D2D,BB,207,0.1483922690326627,0.16386475086825153,-0.09995021755851592,0.3778724196318795,0.6183574879227053,0.9707564660639405,0.1669352880301614,0.41943234480451
spr_to_d2d,D2D,B,207,0.4233510176918457,0.4233510176918457,0.04297353727399658,0.4433305769895823,0.6328502415458938,0.9563170798271298,-0.12976380684488348,0.19781728562880674
spr_to_d2d,VaR,AAA,136,-0.7118076807511792,0.7118076807511792,-0.2813765182186235,0.5034438052021716,0.7008547008547008,0.9283855016115029,-0.21244196759516143,-0.278743833685694
spr_to_d2d,VaR,AA,206,-0.6535819031582284,0.6535819031582284,-0.3211883670791151,0.39165238190153473,0.679144385026738,0.9349506710372845,-0.17117461778157217,-0.5213721529755608
spr_to_d2d,VaR,A,206,-0.6205696660742235,0.6205696660742235,-0.40239475212335285,0.440489332075121,0.7540106951871658,0.9651553975308792,-0.19848710684179538,-0.5061622948160688
spr_to_d2d,VaR,BBB,206,-0.5862415092786983,0.5862415092786983,-0.3628377461299087,0.3781850428450994,0.6203208556149733,0.9611994987713687,-0.14467829797121506,-0.48731884815941595
spr_to_d2d,VaR,BB,206,-0.11607627456888185,0.14593005867211048,-0.12398922820451758,0.1521642099292879,0.1497326203208556,0.8986852658170605,0.13537534110323146,0.018331564630860303
spr_to_d2d,VaR,B,206,0.017163748053786763,0.10607620890639757,-0.015767197910127376,0.15557270564023412,0.17647058823529413,0.8568867279656595,0.06845931169137459,0.13336460752660798
spr_to_d2d,age,AAA,167,-0.025851305324510476,0.11525723648031383,-0.036665688611337455,0.27005655274505314,0.4550898203592814,0.9085923024615615,-0.11252890075210836,0.1329629430259291
spr_to_d2d,age,AA,207,-0.014511260128096438,0.11343712495848471,-0.09019069117049736,0.1597938734605613,0.10628019323671498,0.8915965481391052,0.0371986379966944,0.030324983184997212
spr_to_d2d,age,A,207,-0.07482508382228997,0.0760496015539551,-0.09691326703251019,0.11184791142322113,0.0821256038647343,0.9203516904298233,-0.06622518770052409,0.0004507514092535747
spr_to_d2d,age,BBB,207,-0.06210783139565911,0.06642137222848501,-0.09450593513001238,0.11784443849507455,0.12560386473429952,0.9575859122687451,-0.08510534388869974,-0.0312402703939451
spr_to_d2d,age,BB,207,-0.07091824056604762,0.08926807032276493,0.04282985650049451,0.1350783930468547,0.13526570048309178,0.9310424371252892,-0.012557591961449094,-0.014774117216707655
spr_to_d2d,age,B,207,-0.005343415621334135,0.10439000298047936,0.026307132665159542,0.14967196984357028,0.13526570048309178,0.8849080711958281,0.1330872687526842,-0.014667710967377401
spr_to_d2d,amtout,AAA,167,0.017014091654127407,0.1739138586945567,0.0693509170684541,0.22727272727272727,0.38922155688622756,0.8285824779634899,0.10199865824094156,0.19499997693725876
spr_to_d2d,amtout,AA,207,0.17604793817762565,0.18800465559754076,0.035605373578643296,0.14269609023604446,0.16908212560386474,0.9412696049058898,0.08886803771110777,0.027473728075760484
spr_to_d2d,amtout,A,207,0.038617358862432685,0.11241982393085843,0.02015951618717128,0.1639271652208416,0.18357487922705315,0.9528770802693043,-0.018277385454692263,0.04588200498503392
spr_to_d2d,amtout,BBB,207,-0.03366731988771105,0.05328379827145553,0.025153034769694983,0.10387658142730487,0.01932367149758454,0.9260958121405392,0.08502227678293434,0.13570939885799077
spr_to_d2d,amtout,BB,207,-0.13091684387600533,0.13424966016469037,-0.04448729719368769,0.12009666649025365,0.028985507246376812,0.8760102810089981,0.04556264410149667,-0.025618244121926967
spr_to_d2d,amtout,B,207,-0.11497312507050449,0.11947560314569582,0.02561385210131361,0.14366609367534827,0.12077294685990338,0.8824978635238173,-0.04550946145238893,0.004773576776895175
spr_to_d2d,at_me,AAA,91,-0.08121932051642303,0.1914709911369242,-0.058025885318565944,0.1820482061400283,0.38461538461538464,0.5623102520746064,0.25023218606291886,0.21661113667041226
spr_to_d2d,at_me,AA,207,0.020632092430520256,0.18350672264828516,0.04953703578069685,0.19893039219804892,0.2753623188405797,0.918630265314405,0.3518026777638657,0.5080575945827652
spr_to_d2d,at_me,A,207,0.0367937548988945,0.07568411910498418,0.0659415664448103,0.10259940360499012,0.15942028985507245,0.9171287162557296,0.054692896865286625,0.08547447573171002
spr_to_d2d,at_me,BBB,207,-0.001104059893605535,0.09138803340506935,0.07158430503043153,0.14902503946164847,0.16908212560386474,0.9506902045194864,-0.03591921020889223,0.04816835340371094
