y_cov,rtg,date,n,rho_level_y,rho_level_self,rho_resy_y,rho_resy_self,rho_resself_y,rho_resself_self,slope_y,log_slope_y,slope_self,log_slope_self
duration,BB,201902,323,0.6751042140731197,0.9457082604208732,0.2507679400262521,0.7718774771540958,-0.0005754653755730617,-0.10942353040885817,0.178157982024962,-0.022891593324994842,0.9604411566017578,0.017302791439978683
duration,BB,201903,317,0.6267898459931935,0.9610044308694705,0.24709386647419265,0.8009152559484478,0.11882957539447243,0.27401284884338556,0.17236783543031692,-0.025068810074368685,0.9513012199646617,0.026985931769978967
duration,BB,201904,317,0.5820652628422508,0.9558310649079808,0.19108981608237605,0.797608490754393,-0.1835254682700472,-0.113550353768876,0.16762902248356232,-0.02828582663378782,0.9517073789685704,0.035565409634131795
duration,BB,201905,321,0.5031673121378627,0.9093649240078227,0.15275983920589772,0.7679231729262206,0.1495697161432635,0.253169080513148,0.16104324889038207,-0.02809587717251034,0.9411459620282472,0.029055086016613735
duration,BB,201906,322,0.4717292550160208,0.9391473765754546,0.1614125065753755,0.8505272117233397,0.04975467806404411,0.17025960312674365,0.15569634395531462,-0.030003180122461965,0.9381537653086407,0.034870441511776144
duration,BB,201907,326,0.47940221754265583,0.96993899406757,0.21096449337795653,0.9021723073459439,0.21456563811041213,0.3950575613388694,0.1517874224544791,-0.03084814611896499,0.932534119425268,0.03847991483681619
duration,BB,201908,330,0.4789550982491128,0.9702107549724812,0.23224774851824817,0.8977512021356936,0.288835968010056,0.623081656404031,0.15112590773319104,-0.032817431926940976,0.9286960704451467,0.01225168341694916
duration,BB,201909,325,0.4567549333193506,0.9771513427283011,0.2162442102319403,0.9175449491453044,0.14557565588240437,0.3015769670489213,0.1502064447938915,-0.035212990001473474,0.921287399168127,0.022355156688529963
duration,BB,201910,316,0.43935782834477083,0.9638556920192508,0.15697381456276158,0.8787240232514363,-0.10480830115059243,0.1007421520698684,0.1503967042509329,-0.03137552851985999,0.9173685664002308,-0.023251372260696266
duration,BB,201911,299,0.4454773181297838,0.9544230208076138,0.15378734484074433,0.8879284415613566,0.19621063500258132,0.2651522973670625,0.15509325251891673,-0.02473365477406885,0.9150196644574766,-0.03711610186787665
duration,BB,201912,290,0.4013247933162516,0.9755066996163387,0.061892326408407826,0.8502454619371012,-0.19144850219630313,0.19637225585117046,0.1621910319269342,-0.016113659574650684,0.9192803439107784,-0.04613794360930969
duration,BB,202001,289,0.4023992761404765,0.964408582905779,0.05060056476951836,0.8494899176709224,0.1922334248100863,0.4402855665592809,0.1682323122725576,-0.010985974187599515,0.92774429218065,-0.021593535277459847
duration,BB,202002,290,0.2899152107676051,0.9180699594197478,-0.09769397397402324,0.7600719349239874,-0.18996847311727436,0.16207720703555048,0.17836326764367097,-0.004372700910501127,0.9282785821830578,0.0004201794393977691
duration,BB,202003,316,-0.07632890476000329,0.49545600614562,-0.30816823634776763,0.40999385818297296,-0.20280660121733482,-0.10628081604402333,0.1876122588277961,-0.0021088681094082896,0.9297561131214918,-0.010196089900699761
duration,BB,202004,309,0.011836770760386086,0.819566627033839,-0.24211363331313218,0.8072000032538709,0.03946823611715562,-0.3046335124318212,0.19654697683310318,0.0017657791777408087,0.9364071348164745,-0.011834187364552407
duration,BB,202005,306,0.1531723620189786,0.8956212845269368,-0.1986107926376617,0.863201486707515,0.1859981970040112,-0.4260257995979196,0.20397783555065935,0.00468226303355518,0.9420009151394456,-0.003415035205162653
duration,BB,202006,302,0.2117216430010254,0.9014728297322043,-0.17913121975989377,0.8184749499569879,0.2021463218685513,-0.18441424569730305,0.20821399749635233,0.005162195368842549,0.9465464175542668,-0.008710966073026044
duration,BB,202007,294,0.33219843152162243,0.8380111042508056,-0.1014784024328769,0.7662927078623432,0.17541670454263733,-0.12878593445823983,0.2110210382683942,0.004134783918107248,0.9456989642635607,0.01466155855100319
duration,BB,202008,286,0.31918146038813555,0.9524629414231467,-0.16499777501061197,0.7652032178347967,-0.18726767455907378,-0.042892922225399754,0.21392709135183616,-0.0021259674102206767,0.9568441314433127,0.027288735369008294
duration,BB,202009,259,0.3505680994053087,0.9485526415758972,-0.13835931510350113,0.782982573680248,0.1068296254342766,-0.023994861204163526,0.21790714374759462,-0.007024651435533028,0.975484261588349,-0.00169935528952792
duration,B,200307,86,-0.3853106278598047,0.8056700787773008,0.10480683051087315,0.6546440869852351,-0.1631492051511864,0.23519033916694182,-0.3461050349890953,0.13589710058591906,0.8472451076056706,0.2724601985162205
duration,B,200308,88,-0.418442464161178,0.8753302102779053,0.1318551653693072,0.7017892994258745,-0.06924729667852489,-0.11369800288823925,-0.3461050349890953,0.13589710058591906,0.8472451076056706,0.2724601985162205
duration,B,200309,94,-0.5233898060181339,0.8607809847198642,-0.07618393960192174,0.766846078820937,-0.4378499440089586,0.2905826680634324,-0.3497230589693992,0.08868419316825879,0.8238172698676266,0.2673679549816364
duration,B,200310,97,-0.4623527245949926,0.8703055964653901,0.07347990742688827,0.607603092783505,-0.14899800126236062,0.19325952030296656,-0.35593530193805256,0.10212145331984447,0.8365802008632003,0.2576073847612687
duration,B,200311,98,-0.40280142047446904,0.9492378019623968,0.0928345096239058,0.7786023500309214,-0.22463005820885054,0.3943601808108435,-0.35593530193805256,0.10212145331984447,0.8365802008632003,0.2576073847612687
duration,B,200312,96,-0.4465138361367336,0.7207677699403147,0.04538795442213782,0.5743081931633207,-0.12852685838307107,-0.03475311991318503,-0.35593530193805256,0.10212145331984447,0.8365802008632003,0.2576073847612687
duration,B,200401,106,-0.34538126306773814,0.7299846335995163,0.03394211149457138,0.6431065319797465,-0.10701564349950879,-0.1777716200216641,-0.3399328939054585,0.11244675409574696,0.8356923505157712,0.2874785214502739
duration,B,200402,101,-0.35832265579499123,0.8877111240535818,0.0019336051252184041,0.7505998835177634,-0.018008153756552122,0.3629819452533488,-0.31728242841992577,0.10336608019289552,0.8234671792574056,0.2722272385822222
duration,B,200403,106,-0.40344106607552205,0.9087386956193163,-0.03391188251001335,0.8128523566012545,-0.2525984331309671,0.5152177746429201,-0.31728242841992577,0.10336608019289552,0.8234671792574056,0.2722272385822222
duration,B,200404,107,-0.27774838848723526,0.8358804051803523,0.1533435216207214,0.6954877642587042,0.28321479652814513,-0.2363878602637199,-0.31728242841992577,0.10336608019289552,0.8234671792574056,0.2722272385822222
duration,B,200405,108,-0.3124982137243133,0.8238779806986958,0.1291072432288243,0.7171873064868005,-0.09554431392723427,0.09423914182552612,-0.2988839975976559,0.09407859021794715,0.8315149509262111,0.2887676576440754
duration,B,200406,106,-0.17676398720306322,0.8475552308738695,0.14844950500037787,0.7259037206841826,0.13368768420787466,0.2160818197848704,-0.2796895216004997,0.07499132004091698,0.8299007210039266,0.2873267185663792
duration,B,200407,110,-0.15973220927349369,0.8857606564028582,0.21383134594143768,0.7871830128710862,-0.13817370331131798,0.14120325496472286,-0.2796895216004997,0.07499132004091698,0.8299007210039266,0.2873267185663792
duration,B,200408,108,-0.12974553907418523,0.9378757133194242,0.16150790248363772,0.8607657644783598,-0.002772299865672068,0.514285442091324,-0.26482845525301313,0.06602322882316179,0.8398174512856347,0.29467965588662576
duration,B,200409,111,-0.12404352404352405,0.9403036153036153,0.1972797472797473,0.8456475956475955,-0.0025798525798525797,0.31511934011934006,-0.24993541579576437,0.04893720961430561,0.8384680030697843,0.29275484335276114
duration,B,200410,108,-0.19484218849733723,0.9474025169815274,0.16384196938085302,0.871750169100765,-0.15066639991616412,0.5133994493507483,-0.2550858536778919,0.052321165848671594,0.8202194705695419,0.2468409510375589
duration,B,200411,109,-0.19928644240570847,0.8978500602353815,0.19797053099805395,0.8293114632564175,-0.15398016865906775,0.359864702066537,-0.24952426928568394,0.03311080507412101,0.8332220738679583,0.2799715586777093
duration,B,200412,116,-0.1302502594856418,0.9183715834390498,0.20033060392880483,0.8230653903817323,0.1828239726290701,0.08218198593011188,-0.2376057698685322,0.0005048704854112602,0.8578509761308295,0.24758233908730662
duration,B,200501,115,-0.026157973644756572,0.9450643099502881,0.2870275388621479,0.8528604118993135,0.22933796259764858,0.3612167600410321,-0.23291869923041222,-0.02228209005621694,0.8056008763458752,0.23578708100645254
duration,B,200502,115,-0.0773376469659907,0.9034403850706226,0.1848970251716247,0.8303558746942319,-0.04870985559851653,0.6038191430600489,-0.21711068314124973,-0.05560383765861161,0.7938487023431233,0.22088125177665652
duration,B,200503,111,-0.039803439803439804,0.9427079677079677,0.2961916461916462,0.8126974376974376,0.13818883818883818,0.1664180414180414,-0.20262779506278064,-0.04560686647322542,0.7930889224314978,0.22257615072448048
duration,B,200504,100,-0.03381938193819382,0.8816801680168017,0.2256345634563456,0.7972517251725171,0.00372037203720372,0.5245124512451245,-0.2061539567782645,-0.06598876855608166,0.8111523696885874,0.23082370300597566
duration,B,200505,98,-0.1338038495623179,0.8769772201289135,0.09178891800394008,0.8418478919215295,0.0026076034912559214,0.4171464274557057,-0.19507808740215365,-0.07007006252814146,0.7796248251619362,0.1674801439416367
duration,B,200506,104,-0.0856822788861624,0.953558092393044,0.12900885522244748,0.9055371812653367,-0.18918169209431349,0.4718126533660515,-0.18946393219096913,-0.0716188364524111,0.7712729944069232,0.1482871096466361
duration,B,200507,105,-0.13908355795148244,0.9524673439767779,0.11329048310180385,0.8989218328840969,-0.22010159651669084,0.41360149284677583,-0.18249176152618457,-0.07813753026688461,0.7733262750418721,0.15645187522633977
duration,B,200508,104,-0.14782887015896726,0.9084177957964367,0.10593193214552439,0.8657206870799105,-0.17069241438173477,0.44152352501867065,-0.17590232731283198,-0.09590925334753073,0.7635238400422192,0.17308573625230728
duration,B,200509,101,-0.045777518928363424,0.914502038439138,0.20984274898078042,0.8274432149097262,0.13599301106581246,0.3636808386721025,-0.166178453626718,-0.11900720106191828,0.789172345818576,0.17785439024105942
duration,B,200510,103,-0.12005227781926811,0.9181566577340421,0.0934081623687563,0.8889535649958267,-0.059163994201115844,0.5315204498528313,-0.14519597489157052,-0.12397402732996626,0.7988511189526843,0.20552112381685617
duration,B,200511,101,-0.11716948165404775,0.8424927198602211,0.05789167152009318,0.8091788002329645,0.008875946418171228,0.3919161327897495,-0.13218098904427938,-0.12142906669876932,0.8025194669942803,0.1810812556902682
duration,B,200512,116,0.06459078153231076,0.898427709222312,0.2383116134240572,0.8651904816822358,0.09971937108368893,0.3100372890477838,-0.12336855105594816,-0.1279394882857325,0.7926612640841507,0.13999087187897424
duration,B,200601,116,0.018137085303502096,0.9156652443009264,0.12853573213393304,0.9105831699534848,-0.05085149732825895,0.3241148656441011,-0.10163608500913625,-0.13264878007862496,0.8316829574673553,0.17903459857511822
duration,B,200602,116,0.027409372236958444,0.967162572559874,0.11578825971629571,0.9439818552262331,0.21390074193672395,0.2695805943182255,-0.08302066667970452,-0.1402702216249061,0.8647311647190355,0.1575482095222108
duration,B,200603,118,0.0501535685982346,0.90183296265051,0.12819052001504644,0.8922865104320737,0.13275557941559937,-0.06694568309722845,-0.07121622782741652,-0.140297421246083,0.8630788679034692,0.16411672002047303
duration,B,200604,117,0.0721650257009696,0.8869981567234635,0.10499932563053543,0.9021714696758529,-0.10536648233901301,-0.07863147956660521,-0.048480357436235605,-0.12661680290969743,0.835462774238892,0.15454117877849596
duration,B,200605,120,0.08767969997916521,0.8933050906312937,0.10800750052086948,0.8976178901312589,0.13852350857698448,0.019619418015139937,-0.03910301629454701,-0.1175925101422893,0.9135258298241163,0.17664124619630303
duration,B,200606,128,0.2500572239516572,0.8741931422816335,0.23441219556857718,0.8695637245925653,0.1846388024171397,-0.09588445339681376,-0.032632119827951986,-0.11992992806125125,0.9134208933872147,0.13690468898437025
duration,B,200607,125,0.2678156682027649,0.8996866359447003,0.2908387096774193,0.89878955453149,0.12159139784946237,0.1358648233486943,-0.02886549478506496,-0.11384034480126493,0.9163716963458,0.14909263850091325
duration,B,200608,127,0.3484134795650543,0.8894884233220847,0.34058633295838014,0.8964191976002999,0.07952521559805023,0.2398645481814773,-0.027590075891851175,-0.11397555434419417,0.9211568994981031,0.12247494325307978
duration,B,200609,130,0.33625749361591717,0.9196930177934972,0.3130317224050581,0.906233869095577,0.18433407529803764,0.21584618115773804,-0.024581609155208087,-0.11424297298313668,0.9183123231947203,0.14445358357488208
duration,B,200610,141,0.36382550622886245,0.9335074275439872,0.3453272828460122,0.9279720878462262,0.2616593176077743,0.10016267819684062,-0.018581828640739543,-0.11814331077676402,0.9176903143161204,0.13153406161343872
duration,B,200611,127,0.3091781496062992,0.9421400449943756,0.2825681946006749,0.9307977127859018,-0.04387537495313086,0.18754686914135732,-0.012430804471897091,-0.10491518722920025,0.9242117394666728,0.13992777301080803
duration,B,200612,127,0.19225135920509934,0.919449521934758,0.17444694413198347,0.9186820397450318,-0.06381233595800526,0.17744656917885263,-0.010434561369812467,-0.1062862427498782,0.9288205490136837,0.15845952689207243
duration,B,200701,123,0.30066038100888676,0.8985438082831385,0.26722859243399416,0.9091460190117504,0.16263817053823634,-0.22214984973752439,0.0006820186214916122,-0.08874735260704608,0.9286553128057832,0.15603215901381529
duration,B,200702,118,0.2704962036966025,0.8778828350114493,0.2555958498131978,0.879796507912161,-0.12999463149014495,0.06719402232861854,0.006250827514053237,-0.061305632769494044,0.9280653593389189,0.17121755394165675
duration,B,200703,109,0.19790566212584562,0.9513668798072468,0.15410063942174032,0.9450653322212955,0.016708368084514875,0.25587989991659715,0.017175128865585382,-0.03491549807126684,0.9306748688082852,0.1909702645611181
duration,B,200704,118,0.25336079673068707,0.9161709012157666,0.20918562992341658,0.9092320109269262,-0.04765556809425204,0.14771436605933116,0.026240898889868,-0.029464073725331632,0.928910683976523,0.18864210722622993
duration,B,200705,113,0.13484762791935592,0.8796493446004392,0.0717113580411205,0.868479273404751,0.03697019096413601,0.2146849424446071,0.02978222450932422,-0.01955978350983331,0.904726943521698,0.20869716647903083
duration,B,200706,105,0.3056396433754924,0.848921832884097,0.21619324072154258,0.8537943188886584,0.2374455732946299,-0.11530167945262283,0.041086007358597146,0.0046788111127462235,0.914725775598986,0.21741896200075564
duration,B,200707,101,0.19435061153174138,0.7404892253931276,0.10195690157251018,0.7138846825859055,-0.13052999417588818,0.09579499126383226,0.058392428127258575,0.010744543492493774,0.905682522179444,0.23369385823970681
duration,B,200708,95,0.04669652855543113,0.8090845464725643,-0.05765677491601343,0.7828667413213886,-0.16611142217245242,0.30449328107502804,0.0802834655695412,0.03423438324210604,0.9118322342879432,0.21976140839244962
duration,B,200709,91,-0.07525083612040134,0.8601051122790253,-0.19112916069437813,0.8362955884695017,-0.10963529224398791,0.36190476190476195,0.09950331949598533,0.027818515562372012,0.9060082039855829,0.1981627875094276
duration,B,200710,79,0.02227361246348588,0.9010710808179163,-0.1629016553067186,0.8913096397273613,-0.045082765335929906,-0.02370983446932814,0.1155375696212318,0.036076325161378535,0.9074861534735187,0.18393795261823268
duration,B,200711,77,-0.17422051632577948,0.8051422261948576,-0.3531468531468531,0.7365792102634208,-0.2775645407224354,0.15313633734686366,0.13634078699378535,0.05709033283039506,0.9012000087210814,0.2033970111429457
duration,B,200712,73,-0.10017894606935705,0.8404911761076146,-0.33854745156115024,0.8365420214735284,0.17635443662840924,0.03656053313587561,0.1503333307675201,0.050820641753044016,0.9099605739696961,0.20197626955167944
duration,B,200801,72,-0.1866357965142453,0.9278731751238022,-0.37796642870924185,0.8903788024953374,-0.20946684674255583,0.18850086822303688,0.15250073798993907,0.041803914226015,0.9142483635463262,0.21004646638503985
duration,B,200802,72,-0.2314939867515596,0.8612772525564347,-0.4392565438291852,0.8356485947649367,-0.29895813235577856,0.3310180719017301,0.15225282789316358,0.026717159931131152,0.8947854384955086,0.18876848986798037
duration,B,200803,50,-0.3686434573829531,0.872172869147659,-0.5269147659063625,0.8794717887154861,0.11298919567827131,0.09791116446578632,0.15626987774240614,0.023245423693973307,0.8919357713164787,0.1875878696090683
duration,B,200804,52,-0.3502091692990694,0.8709980363698454,-0.5027746947835738,0.8825236916246906,0.06872705540852045,-0.0636899171860326,0.1601751424324423,0.02218352839100675,0.9117609991305033,0.195500131841781
duration,B,200805,55,-0.26118326118326124,0.78982683982684,-0.43982683982683995,0.8171717171717173,0.2580808080808081,-0.018109668109668114,0.16638412188602916,0.015489972571083333,0.9193469037345577,0.19520071963140073
duration,B,200806,40,-0.30187617260787997,0.7446529080675423,-0.5566604127579738,0.8238273921200752,0.33714821763602254,-0.3110694183864916,0.1676376587772911,0.007880814256963601,0.9169208090648812,0.18827939915042446
duration,B,200807,37,-0.21503082029397816,0.8624940730203886,-0.512565196775723,0.8501659554291131,0.2297297297297297,-0.18231389284020863,0.1688398151350452,-0.002156720131764241,0.924229431679293,0.17072060415160006
duration,B,200808,38,0.049786628733997154,0.786191049348944,-0.22092132618448407,0.7715286136338768,0.25812452128241603,0.051537367326841006,0.16582981087300233,-0.012798481457132447,0.9238421918364749,0.17051867524275435
duration,B,200809,38,-0.47324652587810484,0.5439325965641755,-0.5870445344129555,0.49294233504759816,-0.5922967501914871,0.03862567020461757,0.15581036302381518,-0.01860741889381249,0.928821595998788,0.1693336030915552
duration,B,200810,35,-0.4142857142857143,0.7815126050420168,-0.5355742296918768,0.7932773109243698,-0.06890756302521009,0.01708683473389356,0.13793635974160987,-0.03586452094259051,0.9558555524583949,0.1750427101762891
duration,B,200811,35,-0.2728291316526611,0.6871148459383754,-0.35798319327731093,0.7221288515406163,0.05686274509803922,-0.023529411764705885,0.11956517991013602,-0.04491309702281631,0.9523342262859292,0.11492355044881489
duration,B,200812,32,-0.20784457478005863,0.846774193548387,-0.2925219941348973,0.8636363636363635,0.00439882697947214,0.09127565982404691,0.10345390799561116,-0.04938043746849281,0.9450306299225867,0.1022179157433455
duration,B,200901,32,-0.26722873900293254,0.7991202346041056,-0.36180351906158353,0.7639296187683283,-0.02602639296187683,-0.6693548387096774,0.09502840193433892,-0.03954554338105427,0.9496711968999012,0.1166079235642612
duration,B,200902,33,-0.27874331550802145,0.8562834224598932,-0.36296791443850274,0.849264705882353,0.04077540106951872,-0.31417112299465244,0.08552731628461567,-0.02643049361342776,0.9810138394071641,0.12220911279916666
duration,B,200903,33,-0.23328877005347595,0.90274064171123,-0.32386363636363635,0.9127673796791445,0.1554144385026738,-0.17179144385026737,0.06635579076106272,-0.02963149184974503,1.0100649850085368,0.13261618521365534
duration,B,200904,34,-0.21038961038961038,0.9214667685255918,-0.254392666157372,0.9119938884644766,0.09671504965622613,-0.4194041252864782,0.04373139322614436,-0.027875204020581665,0.9769261957694348,0.15568560535743659
duration,B,200905,33,-0.32620320855614976,0.8636363636363636,-0.3482620320855615,0.8686497326203209,-0.07987967914438504,-0.27807486631016043,0.02183948575366293,-0.0076262040660808866,0.9667753366193723,0.16182241841804387
duration,B,200906,34,-0.41237585943468297,0.813292589763178,-0.41757066462948816,0.815126050420168,0.021543162719633305,-0.2834224598930481,0.006469374743251151,-0.0011939252798143269,0.9842259987426225,0.19156054606689413
duration,B,200907,35,-0.31764705882352945,0.7711484593837535,-0.29691876750700286,0.7747899159663867,-0.02296918767507003,-0.2574229691876751,-0.02483441422768257,-0.01850220954628885,0.9733305082085311,0.18006237873268863
duration,B,200908,38,-0.35616588248167197,0.8236130867709816,-0.32793522267206476,0.8249261407156144,-0.35726009410219933,0.06313601050443154,-0.05220120792730074,-0.047282781984228785,0.9687056444705288,0.19160189600817648
duration,B,200909,39,-0.2165991902834008,0.9093117408906882,-0.16133603238866398,0.8997975708502025,0.3746963562753037,-0.3459514170040486,-0.06365024117379187,-0.05290193642336134,0.9589078466950098,0.22135239456663916
duration,B,200910,39,-0.27732793522267213,0.9301619433198381,-0.22388663967611339,0.93582995951417,-0.34939271255060733,0.37834008097165994,-0.08767394692259528,-0.04683793968081913,0.9069206286912396,0.21241926143563405
duration,B,200911,42,-0.28401264079085975,0.9583502147313834,-0.17559354995543314,0.95510898630581,-0.23555627582853905,0.501337006725549,-0.11366735238429758,-0.03780871334191661,0.8984016873339765,0.23072728361858538
duration,B,200912,50,-0.26607442977190876,0.8985834333733493,-0.1289315726290516,0.8952220888355341,0.07294117647058823,-0.14362545018007203,-0.13504914956556505,-0.038423388635434694,0.8874619630308164,0.26379990404818066
duration,B,201001,55,-0.40714285714285725,0.912842712842713,-0.20122655122655128,0.8852813852813853,-0.3792207792207793,0.018181818181818184,-0.1673912149092752,-0.040242342295164775,0.896246123003907,0.24800791322169072
duration,B,201002,58,-0.19253129902488544,0.8430588452428559,0.017564366790734875,0.7568673290473408,0.18256482820142117,0.2194776831031407,-0.19564189743079258,-0.03693054319243585,0.8552814756946213,0.21784118306989986
duration,B,201003,59,-0.10566919929865577,0.9189947399181768,0.12963179427235536,0.8551724137931036,0.05499707773232029,0.18696668614845124,-0.2014778025779725,-0.03063468520395449,0.7918720635937111,0.24416345473742163
duration,B,201004,66,-0.17632814946247785,0.7993528859200503,0.1096127752844171,0.77973071704415,-0.2062206450266152,-0.3034965034965036,-0.18410738924722334,-0.015571765753522428,0.8051629096650481,0.25272637489135535
duration,B,201005,66,-0.11758689072121911,0.8570504122742929,0.09675399227638035,0.80064711407995,0.10276589082559232,0.4189750547959504,-0.18103830481846603,-0.017418837717786097,0.789777275797102,0.2234147696386734
duration,B,201006,67,-0.09023066485753053,0.916593503072871,0.1513289169127624,0.8543379359885067,0.09901029611301781,0.3867028493894166,-0.20474367104793775,-0.012342764544957655,0.7237782977753545,0.16498503872266457
duration,B,201007,69,-0.08184143222506395,0.8826452320058459,0.13105590062111805,0.8488125685056631,-0.04497625137011327,0.5232736572890027,-0.19181376198536684,0.013600666276888319,0.7356463254226263,0.1753780760184391
duration,B,201008,81,-0.07881662149954832,0.9577235772357723,0.09096657633242998,0.9341237579042457,0.07197380307136404,0.6169828364950316,-0.18553394595769074,0.0133848217142365,0.7379273980223849,0.1665148355981715
duration,B,201009,91,-0.1918936136327441,0.964150342411212,0.03368370759675107,0.930291447682752,-0.05988214683866858,0.6333014811275681,-0.21826827791128386,0.024322304517836877,0.7351499120191073,0.1318822522008087
duration,B,201010,104,-0.28003840819374803,0.9239624453216687,-0.10346740638002774,0.9166115437960098,-0.2640243251893738,0.4853728795476369,-0.1871879702027599,0.02979098483772916,0.7568416420902031,0.16279200788547207
duration,B,201011,106,-0.3278988336650125,0.9399047786986423,-0.15434415698919315,0.9151270876892461,-0.27578406428697383,0.3303977630551427,-0.17424675706032697,0.028780359944321397,0.7772416927795189,0.14835547585329573
duration,B,201012,109,-0.3941710684829951,0.9427949216940044,-0.2263645630618108,0.9257622092484478,-0.16655546288573814,0.29832267630432774,-0.16647239141319878,0.047793676359999905,0.7859221875720354,0.12353325384527061
duration,B,201101,109,-0.4600871096283941,0.9556760263182282,-0.3072189787786118,0.9226299694189604,-0.2571309424520434,0.5983412102678158,-0.1522054924482249,0.05721369206882105,0.7536474890596748,0.16383204961919678
duration,B,201102,106,-0.562143235005164,0.9568229337229512,-0.3971232083028945,0.9200947174849484,-0.23883416882887876,0.44231554021714486,-0.15123738786760982,0.06516788606590021,0.790333005523274,0.1688144142863764
duration,B,201103,107,-0.5873939536432924,0.9260271557044614,-0.4405748545230118,0.8799251552734183,-0.2611924214816121,0.4468053841180274,-0.13010708592883932,0.06199808318449629,0.8321531545376091,0.11973759557403231
duration,B,201104,107,-0.5561335449362254,0.932130331707126,-0.41851329375575547,0.9169948470777248,-0.43623503595289875,0.5510981798232724,-0.12272800933326754,0.052933623881550436,0.8001906094160584,0.12453985055691223
duration,B,201105,104,-0.522223407660301,0.9556385362210607,-0.40091752907286893,0.9304811693161209,-0.26355489171023155,0.577595220313667,-0.13377861299047453,0.006644397125353622,0.7917376814092764,0.15120357006018245
duration,B,201106,107,-0.525568682771998,0.9681028233311781,-0.3983914261643058,0.9481083093320795,-0.2949999020356982,0.5863555320441232,-0.13804315710544035,-0.020951529336070314,0.8061778212276253,0.1513476511896104
duration,B,201107,106,-0.4878303146333476,0.9640375847041338,-0.3848703932287075,0.958576214827317,-0.39542030883945894,0.530735320049374,-0.1227765631559968,-0.042931030104149046,0.8269647470307453,0.16402645668667817
duration,B,201108,110,-0.2725739918400469,0.859883236030025,-0.1645380159141627,0.8218154768613484,0.149732885512702,0.17836034533282238,-0.12438668479641797,-0.07066152433081208,0.8444850646321362,0.16094467985261995
duration,B,201109,116,-0.14907161803713528,0.8853035020951063,-0.07443970322531042,0.8539576365663323,0.11909429900434398,0.27641563833467886,-0.10791630184424919,-0.10516629088650269,0.8654089503878787,0.17763713294333688
duration,B,201110,119,-0.336426434980772,0.8178179746474863,-0.27848597065945024,0.8265061956986185,-0.2681811707733941,-0.17752456914969378,-0.11115079698817043,-0.11850228999859973,0.8914127963322342,0.1404532363848088
duration,B,201111,126,-0.24636820397450318,0.8623772028496438,-0.18268016497937759,0.8504866891638546,0.08125684289463819,0.0007049118860142483,-0.12186385525684093,-0.13851315945136272,0.8962989175750986,0.15163071680370407
duration,B,201112,124,-0.25696302124311565,0.9301022816679778,-0.1852588512981904,0.9187600314712823,-0.0553831628638867,0.17642800944138473,-0.13447953314582187,-0.13740665186944356,0.8838070959536403,0.14068464562284072
duration,B,201201,125,-0.24607680491551454,0.9343840245775727,-0.17621505376344082,0.9239139784946234,0.0312073732718894,0.10247619047619046,-0.14830748670651298,-0.1465405237149175,0.8899026280721855,0.141718079663332
duration,B,201202,127,-0.2801251406074241,0.9574486782902136,-0.19522754968128983,0.9546072365954255,-0.24078435508061488,0.21536370453693288,-0.15834235394629534,-0.15242910427761397,0.9005306432596948,0.11588507560878829
duration,B,201203,133,-0.27895042898970623,0.9498729864008733,-0.18119586619193848,0.9364166862202997,-0.08782301751665458,0.22738494812336127,-0.18415641049301368,-0.1573760125795988,0.8998165811524735,0.11812577992942852
duration,B,201204,135,-0.2959369817578773,0.9309628328943519,-0.163579163008487,0.923953760608721,0.0034581992000780417,0.2686420836991514,-0.20588820524913284,-0.1500030108373492,0.9186564362470344,0.14854136978348897
duration,B,201205,132,-0.22239150965547103,0.9364163357735071,-0.07389396461312892,0.8951386098834871,0.2599020104042201,0.011056440546195465,-0.22085482416553442,-0.15228547774711307,0.9444157588083641,0.1455786032933336
duration,B,201206,136,-0.2441009493821859,0.9595963933018462,-0.08343113401078192,0.9337579313964027,-0.07955250226611324,0.15254520299604024,-0.23587387607256627,-0.157276893785857,0.9418856407792946,0.14696527583247038
duration,B,201207,141,-0.23610171668307714,0.9609957618048717,-0.0649000385290466,0.9409563765572155,-0.07805984845241662,0.1168757224196241,-0.2561581749597862,-0.15700643664696387,0.9515982907472147,0.1374459470974735
duration,B,201208,136,-0.2552836219646009,0.9582224130528122,-0.07187157101283335,0.933848575926721,-0.13155383808024426,-0.17341252802824292,-0.2615531652481489,-0.1537168410286685,0.9536676386214582,0.12587453577462115
duration,B,201209,155,-0.1576391350584899,0.9658116077470916,0.057181528149270085,0.9178692275466469,0.228958138635558,-0.06367503464277659,-0.2548253518824166,-0.14349457369815863,0.9564020216103414,0.10244323768228503
duration,B,201210,162,-0.1968651957982446,0.9653297316674216,0.0014691748487427334,0.9357768773612999,-0.15261212513813205,0.10867518816305158,-0.24156162476885396,-0.1359447779551147,0.9569688229620464,0.10869210664570444
duration,B,201211,164,-0.19478459592180972,0.9443200522356588,-0.02946145579693387,0.9135717492144245,-0.029592044944431597,0.41477833852515883,-0.2444598330537786,-0.13578645949921497,0.9185169612951466,0.12232414114834343
duration,B,201212,167,-0.21398940501097632,0.9802683789048409,-0.043127170787512756,0.9472595256990323,0.05176394199552703,0.26051511434961405,-0.2300484173408941,-0.13269144236153835,0.8945638763684889,0.14599757779720732
duration,B,201301,166,-0.24690728072879434,0.9701425189052345,-0.09377652143686341,0.9504246709210277,-0.06713801313036577,0.2377383240091559,-0.21751663065196455,-0.11558833049551911,0.8937767416794334,0.14965145763073068
